device_id,visit_id,platform,video_seconds_spent
3292446891824063326:4611705373160638284,3292446891824063326:4611705373160638284:00000003,OTT,102
3292446745795198757:4611705335042805156,3292446745795198757:4611705335042805156:00000003,OTT,102
3292381962656260265:6917530181376672232,3292381962656260265:6917530181376672232:00000005,OTT,102
3292436349826826443:4611705270081423431,3292436349826826443:4611705270081423431:00000002,OTT,102
3292008998433686175:4611687154446238068,3292008998433686175:4611687154446238068:00000005,OTT,102
3292374324056652292:4611705299609337297,3292374324056652292:4611705299609337297:00000002,OTT,102
3292447579019141432:4611687214575781251,3292447579019141432:4611687214575781251:00000002,OTT,102
3278538243680570766:6917530560408419770,3278538243680570766:6917530560408419770:00000025,OTT,102
8325493354671276090:5719084277625259891,8325493354671276090:5719084277625259891:00000002,OTT,102
3292435370574588495:4611687212965181513,3292435370574588495:4611687212965181513:00000002,OTT,102
3278457975035080624:6917548397944700453,3278457975035080624:6917548397944700453:00000023,OTT,102
3292447155964856598:6917530180302931321,3292447155964856598:6917530180302931321:00000002,OTT,102
3292452780224544034:4611687214575789620,3292452780224544034:4611687214575789620:00000002,OTT,102
3292438690584310663:4611687154446240793,3292438690584310663:4611687154446240793:00000003,OTT,103
3292307073459000150:4611687153909367276,3292307073459000150:4611687153909367276:00000004,OTT,103
3292385950533414373:6917530222715732346,3292385950533414373:6917530222715732346:00000002,OTT,103
3292352752583699575:4611687202227753706,3292352752583699575:4611687202227753706:00000004,OTT,103
3292410249310875458:6917530152922515351,3292410249310875458:6917530152922515351:00000002,OTT,103
3292444374973222150:4611705268470812989,3292444374973222150:4611705268470812989:00000005,OTT,103
3292387623422874989:6917548353920173201,3292387623422874989:6917548353920173201:00000002,OTT,103
3292396445285998237:6917530180302932059,3292396445285998237:6917530180302932059:00000002,OTT,103
3292427927396269932:6917530229158186627,3292427927396269932:6917530229158186627:00000002,OTT,103
3290790342265372266:6917548392574880643,3290790342265372266:6917548392574880643:00000005,OTT,103
3278673737012457864:4611687158204378618,3278673737012457864:4611687158204378618:00000004,OTT,103
3292405804019739163:6917530222715737088,3292405804019739163:6917530222715737088:00000004,OTT,103
3292414679569640621:4611687219944498569,3292414679569640621:4611687219944498569:00000003,OTT,103
3292379482312665860:6917530163123061719,3292379482312665860:6917530163123061719:00000002,OTT,103
3292458157523567800:4611687172163001264,3292458157523567800:4611687172163001264:00000002,OTT,103
3292281926425197022:6917548304528075603,3292281926425197022:6917548304528075603:00000005,OTT,103
3292393733014152167:4611687214038910800,3292393733014152167:4611687214038910800:00000002,OTT,103
3292376368461354371:6917530229158184171,3292376368461354371:6917530229158184171:00000002,OTT,103
3292382995595901353:4611687212965173209,3292382995595901353:4611687212965173209:00000005,OTT,103
3264417984644216217:4611687568387322130,3264417984644216217:4611687568387322130:00000007,OTT,104
3292396634264246280:4611705299609322239,3292396634264246280:4611705299609322239:00000002,OTT,104
3292458587020315737:4611687213502050155,3292458587020315737:4611687213502050155:00000002,OTT,104
3292400484702441512:6917548320097315974,3292400484702441512:6917548320097315974:00000002,OTT,104
3292439364894188017:6917530223789489228,3292439364894188017:6917530223789489228:00000002,OTT,104
3292397789610766674:4611687214575782119,3292397789610766674:4611687214575782119:00000003,OTT,104
3292357928019265009:4611687202227750854,3292357928019265009:4611687202227750854:00000004,OTT,104
3292455745899152432:4611705297461841551,3292455745899152432:4611705297461841551:00000002,OTT,104
3292442581824393082:6917548398480475888,3292442581824393082:6917548398480475888:00000002,OTT,104
3292392719401563266:6917548306138664938,3292392719401563266:6917548306138664938:00000002,OTT,104
3265884728858977791:6917548301308911316,3265884728858977791:6917548301308911316:00000008,OTT,104
3292453044364737144:4611705383361186825,3292453044364737144:4611705383361186825:00000002,OTT,104
3280912860231582400:4611713557757738089,3280912860231582400:4611713557757738089:00000007,OTT,104
3287942278586107496:6917530555575703008,3287942278586107496:6917530555575703008:00000004,OTT,104
3292264959157197342:4611687214038911941,3292264959157197342:4611687214038911941:00000003,OTT,104
3292444359941160605:4611687214575781684,3292444359941160605:4611687214575781684:00000002,OTT,104
3292458488235771071:6917548353920176638,3292458488235771071:6917548353920176638:00000002,OTT,104
3278625949058855291:4611687148540886750,3278625949058855291:4611687148540886750:00000028,OTT,104
3292464640776732116:4611687143708838846,3292464640776732116:4611687143708838846:00000002,OTT,104
3292401365171043097:4611687151761885513,3292401365171043097:4611687151761885513:00000002,OTT,105
3292421416225559611:4611705319473547416,3292421416225559611:4611705319473547416:00000002,OTT,105
3292428487889506063:4611687207059592399,3292428487889506063:4611687207059592399:00000003,OTT,105
3290432292316716212:4611705299609324646,3290432292316716212:4611705299609324646:00000005,OTT,105
3292463038753609889:6917548320097309919,3292463038753609889:6917548320097309919:00000002,OTT,105
3292408816938991201:4611705389266768282,3292408816938991201:4611705389266768282:00000003,OTT,105
3292405591418850906:4611687214038914120,3292405591418850906:4611687214038914120:00000002,OTT,105
3292365439917068427:6917530170102383581,3292365439917068427:6917530170102383581:00000002,OTT,105
3292412974467635913:4611687153909387497,3292412974467635913:4611687153909387497:00000003,OTT,105
3292453145296761554:6917530181376672249,3292453145296761554:6917530181376672249:00000003,OTT,105
3292455260568146979:6917530170639256889,3292455260568146979:6917530170639256889:00000002,OTT,106
3280165185880835545:6917530209830863483,3280165185880835545:6917530209830863483:00000005,OTT,106
3292427493604560797:6917530163123065640,3292427493604560797:6917530163123065640:00000002,OTT,106
3292383745067391473:6917548309359886515,3292383745067391473:6917548309359886515:00000004,OTT,106
3292426754870189057:4611687143708819556,3292426754870189057:4611687143708819556:00000002,OTT,106
3292454599143193192:6917530222178868953,3292454599143193192:6917530222178868953:00000003,OTT,106
3292361881536376490:6917548279295115318,3292361881536376490:6917548279295115318:00000004,OTT,106
3292454307085103735:4611705335042807813,3292454307085103735:4611705335042807813:00000002,OTT,106
3292409862763826967:4611687214038920175,3292409862763826967:4611687214038920175:00000002,OTT,106
3292367598138149440:4611687195248429126,3292367598138149440:4611687195248429126:00000003,OTT,106
3291905539114000833:4611687213502041546,3291905539114000833:4611687213502041546:00000004,OTT,106
3292405952195820728:6917548308823022393,3292405952195820728:6917548308823022393:00000002,OTT,106
3292428638213362935:4611687219944494980,3292428638213362935:4611687219944494980:00000004,OTT,106
3280949176326157583:6917530158828200902,3280949176326157583:6917530158828200902:00000012,OTT,106
3292387614833233216:4611687212965170081,3292387614833233216:4611687212965170081:00000003,OTT,106
3292371109273916199:6917530192114095157,3292371109273916199:6917530192114095157:00000004,OTT,106
3292262908310023850:4611705375308133296,3292262908310023850:4611705375308133296:00000003,OTT,106
3279969775606270982:4611687227460753885,3279969775606270982:4611687227460753885:00000011,OTT,106
3292430244531132096:4611687151761889783,3292430244531132096:4611687151761889783:00000002,OTT,106
3292412197078558707:6917530152922523028,3292412197078558707:6917530152922523028:00000002,OTT,106
3278464335881940152:6917530209830869621,3278464335881940152:6917530209830869621:00000016,OTT,106
3270895626401318451:6917530157754417637,3270895626401318451:6917530157754417637:00000003,OTT,106
3287443660798947600:4611687162499302321,3287443660798947600:4611687162499302321:00000004,OTT,106
3292279997985171094:4611687161425561433,3292279997985171094:4611687161425561433:00000003,OTT,106
3167950530241077267:6917530157754528230,3167950530241077267:6917530157754528230:00000002,OTT,106
3281278658299798352:6917530203388420524,3281278658299798352:6917530203388420524:00000004,OTT,106
3292445457304977665:6917548301843707726,3292445457304977665:6917548301843707726:00000003,OTT,106
3292455329287620497:6917530171712995644,3292455329287620497:6917530171712995644:00000002,OTT,106
3292432188003828087:6917530216273282283,3292432188003828087:6917530216273282283:00000002,OTT,107
3292461028709205433:6917530153459387041,3292461028709205433:6917530153459387041:00000002,OTT,107
3292460171863255656:4611687144245692334,3292460171863255656:4611687144245692334:00000002,OTT,107
3292454594848211831:4611687144245699572,3292454594848211831:4611687144245699572:00000003,OTT,107
3292452297040722984:4611687161425562547,3292452297040722984:4611687161425562547:00000003,OTT,107
3292446578291467298:4611705383361186118,3292446578291467298:4611705383361186118:00000002,OTT,107
3279959517076592385:4611705262565257368,3279959517076592385:4611705262565257368:00000008,OTT,107
3143250196943679417:6917530134668940468,3143250196943679417:6917530134668940468:00000002,OTT,107
3292425809977395643:6917530180302931788,3292425809977395643:6917530180302931788:00000002,OTT,107
3292209882644061702:4611687207059591288,3292209882644061702:4611687207059591288:00000008,OTT,107
3292264246192607263:4611687154446238602,3292264246192607263:4611687154446238602:00000004,OTT,109
3292369021919511081:4611705383361186932,3292369021919511081:4611705383361186932:00000004,OTT,110
3279838877888008344:4611687200617158477,3279838877888008344:4611687200617158477:00000011,OTT,111
3292420357516107167:4611705297461840382,3292420357516107167:4611705297461840382:00000005,OTT,111
3292384782302001106:6917548277684504255,3292384782302001106:6917548277684504255:00000002,OTT,112
3292380367075927959:4611687212965170974,3292380367075927959:4611687212965170974:00000002,OTT,112
3292368551620893940:6917530166344360733,3292368551620893940:6917530166344360733:00000002,OTT,12400
3292430027634993894:6917548373247536823,3292430027634993894:6917548373247536823:00000002,OTT,113
3292416629484799711:6917530204462125860,3292416629484799711:6917530204462125860:00000005,OTT,115
3291080802313940735:6917530223252603520,3291080802313940735:6917530223252603520:00000005,OTT,116
3292409216371244695:4611687214038914000,3292409216371244695:4611687214038914000:00000002,OTT,116
3292452992825421277:4611687218870838328,3292452992825421277:4611687218870838328:00000002,OTT,118
3292406615768540881:6917530170639283585,3292406615768540881:6917530170639283585:00000002,OTT,118
3292442860997273704:6917548304528057548,3292442860997273704:6917548304528057548:00000002,OTT,123
3256095572827664907:4611687203303722062,3256095572827664907:4611687203303722062:00000005,OTT,125
3292443681336316983:6917530211441448287,3292443681336316983:6917530211441448287:00000003,OTT,89470
3292442858850060125:6917530229158186694,3292442858850060125:6917530229158186694:00000003,OTT,68736
3292372713443897348:6917548397943691260,3292372713443897348:6917548397943691260:00000005,OTT,133
3292460841878127107:4611687218870849918,3292460841878127107:4611687218870849918:00000001,OTT,10663
3280141877094738836:4611687571595008917,3280141877094738836:4611687571595008917:00000012,OTT,41640
7518397164743570512:7795283047264327992,7518397164743570512:7795283047264327992:00000002,OTT,55464
3292435516603475587:4611687219944491839,3292435516603475587:4611687219944491839:00000002,OTT,123562
3247541063124193003:4611705277060759091,3247541063124193003:4611705277060759091:00000003,OTT,176
3292457605620289857:6917530187819196373,3292457605620289857:6917530187819196373:00000002,OTT,176
3292422983888604086:6917548271779413820,3292422983888604086:6917548271779413820:00000002,OTT,181
3292447941943881809:6917530163123066268,3292447941943881809:6917530163123066268:00000003,OTT,85429
3279836507065754806:4611705274913282674,3279836507065754806:4611705274913282674:00000013,OTT,90811
3292436796503720171:4611687202227750583,3292436796503720171:4611687202227750583:00000002,OTT,189
1042335929507852727:5984333772915385351,1042335929507852727:5984333772915385351:00000003,OTT,194
3292441718535950710:4611705380140707855,3292441718535950710:4611705380140707855:00000002,OTT,196
3278883481741778497:6917530168498320505,3278883481741778497:6917530168498320505:00000010,OTT,22725
3292442925422067315:4611687214038919967,3292442925422067315:4611687214038919967:00000002,OTT,198
3255929817153085964:6917548278222699093,3255929817153085964:6917548278222699093:00000002,OTT,200
